SecurityCode	SecurityName	LatestPrice	PriceChangeRate	HolderNum	PreviousHolderNum	HolderNumChange	HolderNumChangeRate	RangeChangeRate	EndDate	PreviousEndDate	HolderAvgCapitalisation	HolderAvgStockQuantity	TotalCapitalisation	CapitalStock	NoticeDate
000425	徐工机械	4.16	0.48	269749	248494	21255	8.5535	25.82	2017-12-31T00:00:00	2017-09-30T00:00:00	120281.369134455	25978.7	32445779042.65	7007727655	2018-04-28T00:00:00
600850	华东电脑	19.56	-4.91	20277	19952	325	1.6289	-7.94	2017-12-31T00:00:00	2017-09-30T00:00:00	409396.910716575	20773.05	8301341158.6	421215168	2018-04-28T00:00:00
002650	加加食品	0	0	33168	36684	-3516	-9.5846	6.33	2017-12-31T00:00:00	2017-11-30T00:00:00	245209.84081042	34732.27	8133120000	1152000000	2018-04-28T00:00:00
000558	莱茵体育	4.34	4.83	88019	93537	-5518	-5.8993	-23.96	2017-12-31T00:00:00	2017-09-30T00:00:00	72503.1930327543	14647.11	6381658547.55	1289223949	2018-04-28T00:00:00
002170	芭田股份	4.94	0.2	61519	63789	-2270	-3.5586	-18.62	2017-12-31T00:00:00	2017-09-30T00:00:00	93606.9719207074	14467.85	5758607305.59	890047497	2018-04-28T00:00:00
601118	海南橡胶	5.4	-1.1	116215	118431	-2216	-1.8711	-13.69	2017-12-31T00:00:00	2017-09-30T00:00:00	187738.264251603	33826.71	21818002380	3931171600	2018-04-28T00:00:00
601139	深圳燃气	7.21	-1.23	40377	23300	17077	73.2918	-6.57	2017-12-31T00:00:00	2017-09-30T00:00:00	444167.395029348	54835.48	17934146909.1	2214092211	2018-04-28T00:00:00
002618	丹邦科技	13.76	-1.99	23734	21504	2230	10.3702	27.8	2017-12-31T00:00:00	2017-09-30T00:00:00	316276.396730429	23085.87	7506504000	547920000	2018-04-28T00:00:00
000909	数源科技	9.32	-1.27	31395	33316	-1921	-5.766	-24.15	2017-12-31T00:00:00	2017-09-30T00:00:00	104664.689322504	9949.11	3285947921.28	312352464	2018-04-28T00:00:00
600834	申通地铁	8.39	-0.83	39987	40459	-472	-1.1666	-16.42	2017-12-31T00:00:00	2017-09-30T00:00:00	113056.909504339	11938.43	4520806640.35	477381905	2018-04-28T00:00:00
002333	罗普斯金	16.2	0.87	9435	9435	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	759099.236883943	53270.12	7162101300	502603600	2018-04-28T00:00:00
601519	*ST智慧	4.5	4.41	128293	136427	-8134	-5.9622	-4.98	2017-12-31T00:00:00	2017-09-30T00:00:00	76847.4663465661	15493.44	9858992000	1987700000	2018-04-28T00:00:00
600783	鲁信创投	11.47	-1.21	38994	40776	-1782	-4.3702	-15.8	2017-12-31T00:00:00	2017-09-30T00:00:00	293017.263243063	19089.07	11425915162.9	744359294	2018-04-28T00:00:00
600543	莫高股份	8.8	2.92	21349	20614	735	3.5655	-15.37	2017-12-31T00:00:00	2017-09-30T00:00:00	147406.248536231	15041.45	3146976000	321120000	2018-04-28T00:00:00
600601	方正科技	3.27	-2.68	239128	245466	-6338	-2.582	-9.45	2017-12-31T00:00:00	2017-09-30T00:00:00	33410.5750165602	9178.73	7989403982.56	2194891204	2018-04-28T00:00:00
000979	中弘股份	1.35	-0.74	187400	187393	7	0.0037	0	2017-12-31T00:00:00	2017-09-30T00:00:00	86861.0796481323	44773.75	16277766326.06	8390601199	2018-04-28T00:00:00
600500	中化国际	7.28	0.41	73344	72254	1090	1.5086	-17.54	2017-12-31T00:00:00	2017-09-30T00:00:00	240268.968104548	28400.59	17622287196.66	2083012671	2018-04-28T00:00:00
002122	*ST天马	0	0	61806	63513	-1707	-2.6876	-20.21	2017-12-31T00:00:00	2017-09-30T00:00:00	163189.981555189	19221.43	10086120000	1188000000	2018-04-28T00:00:00
600149	*ST坊展	8.45	0.6	53636	59018	-5382	-9.1193	-14.09	2017-12-31T00:00:00	2017-09-30T00:00:00	74350.7793273175	7087.78	3987878400	380160000	2018-04-28T00:00:00
300135	宝利国际	2.96	-1.66	53318	55547	-2229	-4.0128	-17.19	2017-12-31T00:00:00	2017-09-30T00:00:00	64127.2365805169	17284.97	3419136000	921600000	2018-04-28T00:00:00
000567	海德股份	23	-4.56	19878	19089	789	4.1333	-23.4	2017-12-31T00:00:00	2017-09-30T00:00:00	182553.576818593	7606.4	3628800000	151200000	2018-04-28T00:00:00
600701	*ST工新	0	0	60493	58008	2485	4.2839	-22.25	2017-12-31T00:00:00	2017-09-30T00:00:00	172760.909556478	17105.04	10450825701.8	1034735218	2018-04-28T00:00:00
000673	当代东方	18.88	10.02	18438	22457	-4019	-17.8964	13.16	2017-12-31T00:00:00	2017-09-30T00:00:00	566237.569719058	43027.17	10440288310.48	793334978	2018-04-28T00:00:00
600978	宜华生活	7.98	0.63	74714	73065	1649	2.2569	-11.69	2017-12-31T00:00:00	2017-09-30T00:00:00	181404.179090398	19847.28	13553431836.56	1482870004	2018-04-28T00:00:00
600634	*ST富控	6.79	-5.03	37100	37100	0	0	0	2017-12-31T00:00:00	2017-11-15T00:00:00	301367.035391375	15518.38	11180717013.02	575732081	2018-04-28T00:00:00
600811	东方集团	4.4	0.23	89761	90352	-591	-0.6541	-10.37	2017-12-31T00:00:00	2017-09-30T00:00:00	189533.969629572	41382.96	17012758647.92	3714576124	2018-04-28T00:00:00
300156	神雾环保	10.44	-2.16	30255	28245	2010	7.1163	0	2017-12-31T00:00:00	2017-09-30T00:00:00	806550.648368865	33383.72	24402189866.4	1010024415	2018-04-28T00:00:00
002069	獐子岛	4.09	-2.15	42025	42025	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	135030.941299703	16921.17	5674675308.12	711112194	2018-04-28T00:00:00
002190	成飞集成	21.51	-0.65	51167	51167	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	145990.122275685	6746.31	7469876586.48	345188382	2018-04-28T00:00:00
601108	财通证券	14.07	-1.54	139813	293571	-153758	-52.3751	12.14	2017-12-31T00:00:00	2017-10-24T00:00:00	471814.63812378	25670	65965820000	3589000000	2018-04-28T00:00:00
000595	*ST宝实	4.87	1.25	54405	55577	-1172	-2.1088	-1.33	2017-12-31T00:00:00	2017-12-15T00:00:00	73189.870278467	14047.96	3981894892.5	764279250	2018-04-28T00:00:00
002665	首航节能	6.81	-1.3	42211	44457	-2246	-5.0521	-19.47	2017-12-31T00:00:00	2017-09-30T00:00:00	400556.255677904	60143.58	16907880108.42	2538720737	2018-04-28T00:00:00
000046	泛海控股	7.24	0.14	37669	36859	810	2.1976	-2.48	2017-12-31T00:00:00	2017-11-30T00:00:00	1029059.88727495	137943.68	38763656893.76	5196200656	2018-04-28T00:00:00
000806	银河生物	6.23	0.32	118769	118766	3	0.0025	0	2017-12-31T00:00:00	2017-09-30T00:00:00	99647.640033342	9260.93	11835050559.12	1099911762	2018-04-28T00:00:00
600491	龙元建设	9.24	0.98	45026	43079	1947	4.5196	-16.67	2017-12-31T00:00:00	2017-09-30T00:00:00	264887.953626793	28030.47	11926845000	1262100000	2018-04-28T00:00:00
603203	快克股份	34.8	0.75	10785	11125	-340	-3.0562	3.94	2017-12-31T00:00:00	2017-09-30T00:00:00	458240.572647195	11292.28	4942124576	121787200	2018-04-28T00:00:00
601021	春秋航空	34.61	-2.31	21418	23472	-2054	-8.7509	11.55	2017-12-31T00:00:00	2017-09-30T00:00:00	1393109.37529181	37378.84	29837616600	800580000	2018-04-28T00:00:00
002156	通富微电	12.33	-0.16	88117	80881	7236	8.9465	4.92	2017-12-31T00:00:00	2017-09-30T00:00:00	145921.560051749	11037.94	12858170107.08	972630114	2018-04-28T00:00:00
601666	平煤股份	4.46	0	98682	99415	-733	-0.7373	-5.41	2017-12-31T00:00:00	2017-09-30T00:00:00	150740.149030218	23927.01	14875339386.6	2361164982	2018-04-28T00:00:00
601258	庞大集团	2.24	-1.75	380775	397149	-16374	-4.1229	-12.28	2017-12-31T00:00:00	2017-09-30T00:00:00	43822.883605804	17529.15	16686658505	6674663402	2018-04-28T00:00:00
600201	生物股份	24.6	3.45	19867	19007	860	4.5246	32.86	2017-12-31T00:00:00	2017-09-30T00:00:00	1436509.25775608	45258.64	28539129423.84	899153416	2018-04-28T00:00:00
000636	风华高科	15.12	-0.2	77391	78000	-609	-0.7808	5.69	2017-12-31T00:00:00	2017-12-15T00:00:00	137423.85236888	11567.66	10635369358.68	895233111	2018-04-28T00:00:00
600747	*ST大控	2.21	5.24	70874	72257	-1383	-1.914	3.02	2017-12-31T00:00:00	2017-09-30T00:00:00	56404.5563855575	20661.01	3997616529.27	1464328399	2018-04-28T00:00:00
603958	哈森股份	14.11	1.95	24117	28438	-4321	-15.1945	-30.84	2017-12-31T00:00:00	2017-09-30T00:00:00	126899.232906249	9012.73	3060428800	217360000	2018-04-28T00:00:00
600250	南纺股份	7.87	1.81	10688	11571	-883	-7.6311	-11.84	2017-12-31T00:00:00	2017-09-30T00:00:00	299161.56489521	24204.01	3197438805.6	258692460	2018-04-28T00:00:00
000998	隆平高科	21.86	2.48	42996	41683	1313	3.15	1.78	2017-12-31T00:00:00	2017-10-31T00:00:00	751449.600318169	29216.55	32309327015.28	1256194674	2018-04-28T00:00:00
002573	清新环境	14.66	0.21	74781	77586	-2805	-3.6153	9.07	2017-12-31T00:00:00	2017-12-15T00:00:00	328557.452387639	14454.96	24569854847	1080956100	2018-04-28T00:00:00
002647	民盛金科	0	0	4856	5333	-477	-8.9443	-10.28	2017-12-31T00:00:00	2017-09-30T00:00:00	2501419.3562603	76872.14	12146892394	373291100	2018-04-28T00:00:00
600074	*ST保千	1.45	-2.03	101979	101952	27	0.0265	-5	2017-12-31T00:00:00	2017-09-30T00:00:00	235949.904427676	23905.77	24061935303.63	2437886049	2018-04-28T00:00:00
002501	利源精制	8.17	-0.12	72056	68105	3951	5.8013	0	2017-12-31T00:00:00	2017-12-29T00:00:00	174834.0868852	16859.6	12597844964.6	1214835580	2018-04-28T00:00:00
000901	航天科技	19.22	-0.36	61300	56391	4909	8.7053	-18.69	2017-12-31T00:00:00	2017-09-30T00:00:00	156035.836695595	6679.62	9564996789.44	409460479	2018-04-28T00:00:00
600755	厦门国贸	8.36	-0.24	141863	163930	-22067	-13.4612	3.48	2017-12-31T00:00:00	2017-09-30T00:00:00	126477.293678408	12802.91	17942448313.1	1816259698	2018-04-28T00:00:00
000592	平潭发展	4.06	-0.49	95824	95823	1	0.001	0	2017-12-31T00:00:00	2017-09-30T00:00:00	115918.142939138	20159.68	11107740129	1931780892	2018-04-28T00:00:00
603633	徕木股份	20.31	10.02	13925	16147	-2222	-13.7611	-30.36	2017-12-31T00:00:00	2017-09-30T00:00:00	156001.256732496	8642.73	2172317500	120350000	2018-04-28T00:00:00
300269	联建光电	9.37	-2.9	18868	14902	3966	26.6139	-31.87	2017-12-31T00:00:00	2017-09-30T00:00:00	414251.492269451	32515.82	7816097156.14	613508411	2018-04-28T00:00:00
600894	广日股份	7.76	-1.15	33771	33444	327	0.9778	-18.34	2017-12-31T00:00:00	2017-09-30T00:00:00	238088.995536111	25464.06	8040503468.25	859946895	2018-04-28T00:00:00
600487	亨通光电	33.29	-0.54	104539	83208	21331	25.6358	17.5	2017-12-31T00:00:00	2017-09-30T00:00:00	525757.174131568	13007.35	54962129226.54	1359775587	2018-04-28T00:00:00
603232	格尔软件	46.23	-1.43	7246	8076	-830	-10.2774	-12.87	2017-12-31T00:00:00	2017-09-30T00:00:00	411661.606403533	8418.44	2982900000	61000000	2018-04-28T00:00:00
601616	广电电气	3.4	-0.29	53249	53489	-240	-0.4487	-12.92	2017-12-31T00:00:00	2017-09-30T00:00:00	68697.9708539127	17569.81	3658098250	935575000	2018-04-28T00:00:00
601997	贵阳银行	13.64	-0.07	84473	85948	-1475	-1.7162	-9.18	2017-12-31T00:00:00	2017-09-30T00:00:00	363538.500870101	27210.97	30709187784	2298591900	2018-04-28T00:00:00
000639	西王食品	13.25	3.27	15440	14250	1190	8.3509	-10.59	2017-12-31T00:00:00	2017-09-30T00:00:00	559331.534455959	29438.5	8636078892	454530468	2018-04-28T00:00:00
600821	津劝业	6.45	2.22	35747	35673	74	0.2074	-23.96	2017-12-31T00:00:00	2017-09-30T00:00:00	80931.6631815257	11644.84	2893064163.75	416268225	2018-04-28T00:00:00
600098	广州发展	6.64	5.23	86287	90780	-4493	-4.9493	-3.42	2017-12-31T00:00:00	2017-09-30T00:00:00	223373.273668803	31594.52	19274209665.06	2726196558	2018-04-28T00:00:00
600652	游久游戏	6.36	1.44	92826	95218	-2392	-2.5121	-24.4	2017-12-31T00:00:00	2017-09-30T00:00:00	65305.8568228729	8970.58	6062081465.44	832703498	2018-04-28T00:00:00
600234	ST山水	10.69	1.62	11255	11255	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	248583.035237672	17987.2	2797802061.6	202445880	2018-04-28T00:00:00
002070	*ST众和	0	0	75185	75030	155	0.2066	-48.38	2017-12-31T00:00:00	2017-09-30T00:00:00	44358.6529094899	8449.27	3335105319	635258156	2018-04-28T00:00:00
600515	海航基础	0	0	22402	20926	1476	7.0534	-17.85	2017-12-31T00:00:00	2017-09-30T00:00:00	2063513.02570306	174430.52	46226818801.8	3907592460	2018-04-28T00:00:00
600674	川投能源	8.79	0	71816	75057	-3241	-4.3181	8.07	2017-12-31T00:00:00	2017-09-30T00:00:00	624008.439434109	61297.49	44813790086.4	4402140480	2018-04-28T00:00:00
002447	晨鑫科技	0	0	48322	54137	-5815	-10.7413	-11.58	2017-12-31T00:00:00	2017-09-30T00:00:00	155649.747733951	29535.06	7521307110	1427193000	2018-04-28T00:00:00
000518	四环生物	5.76	3.41	70746	72373	-1627	-2.2481	-7.19	2017-12-31T00:00:00	2017-09-30T00:00:00	99541.5226087694	14552.85	7042164558.48	1029556222	2018-04-28T00:00:00
000408	藏格控股	16.37	-0.12	28157	27993	164	0.5859	-2.25	2017-12-31T00:00:00	2017-09-30T00:00:00	1253325.90614767	70809.37	35289897539.4	1993779522	2018-04-28T00:00:00
300169	天晟新材	5.51	-2.48	12837	13538	-701	-5.178	-21.83	2017-12-31T00:00:00	2017-09-30T00:00:00	153634.436161097	25394.12	1972205257	325984340	2018-04-28T00:00:00
600055	万东医疗	14.8	4.08	23985	16969	7016	41.346	2.9	2017-12-31T00:00:00	2017-09-30T00:00:00	359642.208632479	22548.1	8626018374.05	540816199	2018-04-28T00:00:00
600255	梦舟股份	0	0	159232	154038	5194	3.3719	-31.72	2017-12-31T00:00:00	2017-09-30T00:00:00	42341.6866242338	11113.3	6742151444.55	1769593555	2018-04-28T00:00:00
300043	星辉娱乐	5	-0.4	57735	61258	-3523	-5.7511	-22.04	2017-12-31T00:00:00	2017-09-30T00:00:00	131886.970020265	21550.16	7614494214.12	1244198401	2018-04-28T00:00:00
603080	新疆火炬	34.18	-3.69	35780	22	35758	162536.3636		2017-12-31T00:00:00	2017-06-30T00:00:00		3954.72		141500000	2018-04-28T00:00:00
002004	华邦健康	5.98	0.34	111776	111765	11	0.0098	0	2017-12-31T00:00:00	2017-12-14T00:00:00	122516.37489309	18204.51	13694390320.05	2034827685	2018-04-28T00:00:00
600139	西部资源	5.14	-0.39	58271	48613	9658	19.8671	-18.65	2017-12-31T00:00:00	2017-09-30T00:00:00	84736.887811776	11358.83	4937703189.68	661890508	2018-04-28T00:00:00
600509	天富能源	5.22	-1.14	56409	58727	-2318	-3.9471	-9.5	2017-12-31T00:00:00	2017-09-30T00:00:00	140025.652229609	20411.9	7898707016.62	1151415017	2018-04-28T00:00:00
600791	京能置业	5.42	-0.91	33152	36232	-3080	-8.5008	-30.66	2017-12-31T00:00:00	2017-09-30T00:00:00	94532.1428571429	13660.71	3133929600	452880000	2018-04-28T00:00:00
002132	恒星科技	3.23	-1.52	40843	45473	-4630	-10.1819	-0.55	2017-12-31T00:00:00	2017-09-30T00:00:00	167673.190551625	30765.72	6848276121.7	1256564426	2018-04-28T00:00:00
000589	黔轮胎A	3.92	0.26	63992	64881	-889	-1.3702	-15.7	2017-12-31T00:00:00	2017-09-30T00:00:00	56591.7348993624	12118.14	3621418299.68	775464304	2018-04-28T00:00:00
002711	欧浦智网	9.88	-1.2	31696	21602	10094	46.7272	-12.94	2017-12-31T00:00:00	2017-09-30T00:00:00	358509.512367491	33318.73	11363317504	1056070400	2018-04-28T00:00:00
002427	*ST尤夫	7.36	-5.03	13184	19196	-6012	-31.319	18.12	2017-12-31T00:00:00	2017-09-30T00:00:00	966394.800970874	30199.84	12740949056	398154658	2018-04-28T00:00:00
002201	九鼎新材	9.38	-1.16	21969	20649	1320	6.3926	5.77	2017-12-31T00:00:00	2017-12-15T00:00:00	166316.969151987	15133.48	3653817495.3	332467470	2018-04-28T00:00:00
600189	吉林森工	0	0	28117	29061	-944	-3.2483	-16.78	2017-12-31T00:00:00	2017-09-30T00:00:00	126003.400864957	17403.78	3542837622.12	489342213	2018-04-28T00:00:00
600654	*ST中安	3.49	5.12	113926	131349	-17423	-13.2647	-23.88	2017-12-31T00:00:00	2017-09-30T00:00:00	59575.3475736882	11261.88	6787181047.68	1283020992	2018-04-28T00:00:00
600237	铜峰电子	4.69	0.21	54697	55904	-1207	-2.1591	-21.46	2017-12-31T00:00:00	2017-09-30T00:00:00	55511.4221931733	10318.11	3036308259.7	564369565	2018-04-28T00:00:00
600241	时代万恒	0	0	17547	18422	-875	-4.7498	-16.98	2017-12-31T00:00:00	2017-09-30T00:00:00	173089.293144127	16772.22	3037197826.8	294302115	2018-04-28T00:00:00
600191	华资实业	6.32	1.61	41750	40166	1584	3.9436	-35.22	2017-12-31T00:00:00	2017-09-30T00:00:00	85022.8081437126	11615.14	3549702240	484932000	2018-04-28T00:00:00
600193	*ST创兴	3.25	-0.31	51211	54608	-3397	-6.2207	-29.32	2017-12-31T00:00:00	2017-09-30T00:00:00	44853.9220089434	8306.28	2297014200	425373000	2018-04-28T00:00:00
000669	金鸿控股	10.87	-0.09	26553	25722	831	3.2307	-8.04	2017-12-31T00:00:00	2017-09-30T00:00:00	268142.660362294	18303.25	7119992060.6	486006284	2018-04-28T00:00:00
300306	远方信息	13.94	-1.9	10572	10500	72	0.6857	0	2017-12-31T00:00:00	2017-12-29T00:00:00	444316.632396897	27191.96	4697315437.7	287473405	2018-04-27T00:00:00
600517	置信电气	4.78	0	58549	55406	3143	5.6727	-8.36	2017-12-31T00:00:00	2017-09-30T00:00:00	149864.315612735	23162.95	8774405814.81	1356167823	2018-04-27T00:00:00
600633	浙数文化	10.29	-0.1	62963	60248	2715	4.5064	-13.09	2017-12-31T00:00:00	2017-09-30T00:00:00	314299.574124486	20677.6	19789244085.6	1301923953	2018-04-27T00:00:00
002485	希努尔	25.7	-0.43	4330	4396	-66	-1.5014	5.59	2017-12-31T00:00:00	2017-09-30T00:00:00	1941431.87066975	73903	8406400000	320000000	2018-04-27T00:00:00
600892	大晟文化	10.49	3.45	13319	16572	-3253	-19.6295	-15.51	2017-12-31T00:00:00	2017-09-30T00:00:00	393586.563672948	42004.97	5242179441.56	559464188	2018-04-27T00:00:00
002052	同洲电子	5.41	-5.25	78121	78121	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	53473.1286901089	9548.77	4177374286.4	745959694	2018-04-27T00:00:00
000672	上峰水泥	10.76	0.09	71630	71630	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	110406.046993159	11358.65	7908385146.12	813619871	2018-04-27T00:00:00
000069	华侨城A	7.83	0.64	100829	105573	-4744	-4.4936	0	2017-12-31T00:00:00	2017-12-29T00:00:00	690934.505086334	81382.16	69666235213.35	8205681415	2018-04-27T00:00:00
601949	中国出版	6.04	-0.82	104426	126297	-21871	-17.3171	-22.74	2017-12-31T00:00:00	2017-09-30T00:00:00	131068.651485262	17452.55	13686975000	1822500000	2018-04-27T00:00:00
603980	吉华集团	17.41	-0.85	43466	46339	-2873	-6.2	-11.61	2017-12-31T00:00:00	2017-09-30T00:00:00	237311.921961993	11503.24	10315000000	500000000	2018-04-27T00:00:00
002432	九安医疗	10.06	0.4	72560	72600	-40	-0.0551	-5.76	2017-12-31T00:00:00	2017-11-30T00:00:00	55591.940238699	5964.8	4033751183.72	432805921	2018-04-27T00:00:00
603366	日出东方	5.05	-0.2	37082	36473	609	1.6697	-28.43	2017-12-31T00:00:00	2017-09-30T00:00:00	128148.42780864	21573.81	4752000000	800000000	2018-04-27T00:00:00
002209	达意隆	10.14	-0.1	12976	13440	-464	-3.4524	-29.72	2017-12-31T00:00:00	2017-09-30T00:00:00	151217.840821517	15046.55	1962202702.5	195244050	2018-04-27T00:00:00
603648	畅联股份	18.37	-2.44	46939	58370	-11431	-19.5837	-14.26	2017-12-31T00:00:00	2017-09-30T00:00:00	167136.653443831	7854.17	7845227376	368666700	2018-04-27T00:00:00
000010	美丽生态	3.53	9.97	61015	54225	6790	12.5219	1.31	2017-12-31T00:00:00	2017-09-30T00:00:00	72828.1987127755	13436.94	4443612544.46	819854713	2018-04-27T00:00:00
002387	黑牛食品	14.28	-2.53	34074	35344	-1270	-3.5933	-3.91	2017-12-31T00:00:00	2017-09-30T00:00:00	230499.992144744	13777.64	7854056732.34	469459458	2018-04-27T00:00:00
002345	潮宏基	9.71	-0.21	23137	25243	-2106	-8.3429	-4.87	2017-12-31T00:00:00	2017-09-30T00:00:00	420676.258817046	39132.68	9733186600.25	905412707	2018-04-27T00:00:00
600745	闻泰科技	0	0	16813	20858	-4045	-19.393	24.65	2017-12-31T00:00:00	2017-09-30T00:00:00	1278474.70609112	37903.19	21494995233.51	637266387	2018-04-27T00:00:00
300013	新宁物流	12.16	0.41	16659	16966	-307	-1.8095	-27.33	2017-12-31T00:00:00	2017-09-30T00:00:00	231490.411159133	17875.71	3856398759.5	297791410	2018-04-27T00:00:00
603680	今创集团	37.9	-1.3	5	0	5			2017-12-31T00:00:00			75600000		378000000	2018-04-27T00:00:00
000036	华联控股	7.39	0.41	75584	75584	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	136524.250059272	15102.24	10319048916.48	1141487712	2018-04-27T00:00:00
000611	天首发展	7.63	0.26	23500	25093	-1593	-6.3484	-11.59	2017-12-31T00:00:00	2017-09-30T00:00:00	106543.631113191	13694.55	2503775331.16	321822022	2018-04-27T00:00:00
002005	德豪润达	0	0	72001	76144	-4143	-5.441	-12.27	2017-12-31T00:00:00	2017-09-30T00:00:00	106862.115803947	24509.66	7694179200	1764720000	2018-04-27T00:00:00
002684	猛狮科技	12.98	-0.31	17427	14462	2965	20.502	-17.81	2017-12-31T00:00:00	2017-09-30T00:00:00	567797.63264819	32557.2	9895009344.16	567374389	2018-04-27T00:00:00
603159	上海亚虹	22.09	1.14	14368	14968	-600	-4.0086	-20.99	2017-12-31T00:00:00	2017-09-30T00:00:00	173440.979955457	6959.91	2492000000	100000000	2018-04-27T00:00:00
002881	美格智能	36.8	4.25	14080	13518	562	4.1574	0	2017-12-31T00:00:00	2017-12-29T00:00:00	230234.467329545	7575.99	3241701300	106670000	2018-04-27T00:00:00
002131	利欧股份	2.57	1.58	139767	127850	11917	9.3211	-14.19	2017-12-31T00:00:00	2017-09-30T00:00:00	103977.276661873	39991.26	14532592027.2	5589458472	2018-04-27T00:00:00
002292	奥飞娱乐	11.8	-1.67	93345	97783	-4438	-4.5386	-3.71	2017-12-31T00:00:00	2017-09-30T00:00:00	200077.500867856	14001.22	18676234318.51	1306944319	2018-04-27T00:00:00
002810	山东赫达	22.36	1.64	14700	14700	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	154781.197278912	6500.68	2275283600	95560000	2018-04-27T00:00:00
603101	汇嘉时代	12.25	-0.57	22668	23329	-661	-2.8334	-18.66	2017-12-31T00:00:00	2017-09-30T00:00:00	143991.529910005	10587.61	3264000000	240000000	2018-04-27T00:00:00
000839	中信国安	6.51	-0.91	261271	261271	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	143877.945564873	15002.91	37591134715.68	3919826352	2018-04-27T00:00:00
002705	新宝股份	9.78	0.62	15754	15754	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	634578.530450679	51633.73	9997150168.72	813437768	2018-04-27T00:00:00
603589	口子窖	53.06	2.24	19817	13515	6302	46.6297	-5.79	2017-12-31T00:00:00	2017-09-30T00:00:00	1394257.45571984	30277.03	27630000000	600000000	2018-04-27T00:00:00
601001	大同煤业	5.29	-0.38	97313	99278	-1965	-1.9793	-19.23	2017-12-31T00:00:00	2017-09-30T00:00:00	104054.802544367	17199.14	10125885000	1673700000	2018-04-27T00:00:00
601965	中国汽研	8.55	-0.23	30044	30536	-492	-1.6112	-14.05	2017-12-31T00:00:00	2017-09-30T00:00:00	268096.368175343	31992.41	8054687285.46	961179867	2018-04-27T00:00:00
000616	海航投资	0	0	98479	97422	1057	1.085	-26.54	2017-12-31T00:00:00	2017-09-30T00:00:00	48652.8632881122	14523.24	4791285323.75	1430234425	2018-04-27T00:00:00
002081	金螳螂	12.34	-0.32	58234	60676	-2442	-4.0247	38.77	2017-12-31T00:00:00	2017-09-30T00:00:00	695392.538988907	45391.16	40495489115.48	2643308689	2018-04-27T00:00:00
